cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,cement_cat,slag_cat,ash_cat,water_cat,superplastic_cat,coarseagg_cat,fineagg_cat,age_cat
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3,25.02,hoch,mittel,mittel,niedrig,hoch,mittel,niedrig,niedrig
154.0,144.0,112.0,220.0,10.0,923.0,658.0,28,16.5,niedrig,hoch,hoch,hoch,hoch,niedrig,niedrig,niedrig
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365,52.52,hoch,niedrig,niedrig,hoch,niedrig,niedrig,niedrig,hoch
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14,34.24,niedrig,hoch,hoch,mittel,mittel,hoch,niedrig,niedrig
164.0,163.0,128.0,197.0,8.0,961.0,641.0,28,27.23,niedrig,hoch,hoch,hoch,mittel,mittel,niedrig,niedrig
160.0,250.0,0.0,168.0,12.0,1049.0,688.0,28,39.45,niedrig,hoch,niedrig,niedrig,hoch,hoch,niedrig,niedrig
167.4,129.9,128.6,175.5,7.8,1006.3,746.6,28,41.2,niedrig,hoch,hoch,mittel,mittel,mittel,niedrig,niedrig
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,100,37.96,niedrig,niedrig,hoch,niedrig,niedrig,mittel,hoch,hoch
233.8,0.0,94.6,197.9,4.6,947.0,852.2,28,22.84,mittel,niedrig,mittel,hoch,mittel,mittel,hoch,niedrig
316.1,210.7,0.0,185.7,0.0,977.0,689.3,28,38.7,mittel,hoch,niedrig,mittel,niedrig,mittel,niedrig,niedrig
323.7,282.8,0.0,183.8,10.3,942.7,659.9,56,80.2,hoch,hoch,niedrig,mittel,hoch,mittel,niedrig,hoch
250.0,0.0,95.7,191.8,5.3,948.9,857.2,28,27.22,mittel,niedrig,mittel,mittel,mittel,mittel,hoch,niedrig
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28,50.24,hoch,mittel,mittel,niedrig,hoch,niedrig,hoch,niedrig
158.0,0.0,195.0,220.0,11.0,898.0,713.0,28,8.54,niedrig,niedrig,hoch,hoch,hoch,niedrig,niedrig,niedrig
288.0,192.0,0.0,192.0,0.0,932.0,717.8,3,16.11,mittel,hoch,niedrig,mittel,niedrig,niedrig,niedrig,niedrig
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,100,59.3,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,hoch
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,28,45.71,niedrig,mittel,mittel,mittel,mittel,hoch,mittel,niedrig
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,3,12.55,niedrig,niedrig,hoch,niedrig,hoch,hoch,mittel,niedrig
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28,25.1,mittel,niedrig,niedrig,mittel,mittel,mittel,hoch,niedrig
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90,29.39,mittel,niedrig,niedrig,mittel,niedrig,hoch,mittel,hoch
359.0,19.0,141.0,154.0,10.9,942.0,801.0,28,62.94,hoch,mittel,hoch,niedrig,hoch,mittel,mittel,niedrig
153.1,145.0,113.0,178.5,8.0,867.2,824.0,28,26.23,niedrig,hoch,hoch,mittel,mittel,niedrig,hoch,niedrig
298.0,0.0,107.0,186.0,6.0,879.0,815.0,28,42.64,mittel,niedrig,hoch,mittel,mittel,niedrig,hoch,niedrig
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28,36.44,niedrig,hoch,hoch,hoch,mittel,niedrig,niedrig,niedrig
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,180,44.21,niedrig,hoch,niedrig,mittel,niedrig,hoch,hoch,hoch
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28,19.99,niedrig,mittel,mittel,hoch,mittel,niedrig,hoch,niedrig
288.0,192.0,0.0,192.0,0.0,932.0,717.8,7,23.52,mittel,hoch,niedrig,mittel,niedrig,niedrig,niedrig,niedrig
183.9,122.6,0.0,203.5,0.0,959.2,800.0,7,10.79,niedrig,hoch,niedrig,hoch,niedrig,mittel,mittel,niedrig
203.5,305.3,0.0,203.5,0.0,963.4,630.0,3,9.56,niedrig,hoch,niedrig,hoch,niedrig,mittel,niedrig,niedrig
144.8,0.0,133.6,180.8,11.1,979.5,811.5,28,13.2,niedrig,niedrig,hoch,mittel,hoch,mittel,hoch,niedrig
141.3,212.0,0.0,203.5,0.0,971.8,748.5,7,10.39,niedrig,hoch,niedrig,hoch,niedrig,mittel,niedrig,niedrig
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,3,21.91,mittel,niedrig,hoch,mittel,hoch,hoch,niedrig,niedrig
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28,13.29,niedrig,niedrig,hoch,mittel,hoch,mittel,hoch,niedrig
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3,41.3,hoch,niedrig,niedrig,niedrig,hoch,niedrig,hoch,niedrig
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28,44.28,mittel,mittel,mittel,mittel,mittel,niedrig,mittel,niedrig
342.0,38.0,0.0,228.0,0.0,932.0,670.0,270,55.06,hoch,mittel,niedrig,hoch,niedrig,niedrig,niedrig,hoch
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7,52.61,hoch,niedrig,niedrig,mittel,niedrig,hoch,niedrig,niedrig
